"subject" "activity_label" "feature_label" "feature_mean"
27 "WALKING" "fBodyGyro-std()-Z" -0.297847512280702
28 "WALKING" "fBodyGyro-std()-Z" -0.308243390425926
29 "WALKING" "fBodyGyro-std()-Z" -0.494117483018868
30 "WALKING" "fBodyGyro-std()-Z" -0.237941473615385
1 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.238443565306122
2 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.422987665106383
3 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.548164313265306
4 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.621658471333333
5 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.374705187021277
6 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.275667262770833
7 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.495120053191489
8 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.268253406210526
9 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.356561471714286
10 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.1503916379
11 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.397220471086957
12 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.448512990434783
13 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.427008254255319
14 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" 0.182794696328889
15 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.3436733
16 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.521100818723404
17 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.540949520217391
18 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.543996110545454
19 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.215892226769231
20 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" 0.0183050845333333
21 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.450772139111111
22 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.377319033611111
23 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.305896699222222
24 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.573281905454545
25 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.506738306724138
26 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.434482187
27 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.367816046590909
28 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.416505886304348
29 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.416165845833333
30 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.371541476129032
1 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.57170784
2 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.218072471479167
3 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.561097649661017
4 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.424533512307692
5 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.380378006808511
6 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.309998085098039
7 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.393062890647059
8 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" 0.263202878429268
9 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.165554554220408
10 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.403822082765957
11 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.729928728518519
12 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.396095719423077
13 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.272525011818182
14 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" 0.522454216314815
15 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.523744300833333
16 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.387309489901961
17 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.2778914704375
18 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.466022431206897
19 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.207498123525
20 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" 0.095476833245098
21 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" 0.0130916351042553
22 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.222431794690476
23 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.0822521122215686
24 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.311996408983051
25 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.601112612153846
26 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.362052183090909
27 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.183508696647059
28 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.22624337505098
29 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.444153056530612
30 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.253427074984615
1 "LAYING" "angle(tBodyAccMean,gravity)" 0.0213659655642
2 "LAYING" "angle(tBodyAccMean,gravity)" 0.005791809625
3 "LAYING" "angle(tBodyAccMean,gravity)" 0.0178959376270161
4 "LAYING" "angle(tBodyAccMean,gravity)" -0.00235775253703703
5 "LAYING" "angle(tBodyAccMean,gravity)" 0.0212091926730769
6 "LAYING" "angle(tBodyAccMean,gravity)" 0.0049894390845614
7 "LAYING" "angle(tBodyAccMean,gravity)" 0.0364477050365385
8 "LAYING" "angle(tBodyAccMean,gravity)" -0.0244904310703704
9 "LAYING" "angle(tBodyAccMean,gravity)" 0.000991077232
10 "LAYING" "angle(tBodyAccMean,gravity)" -0.0238729803927759
11 "LAYING" "angle(tBodyAccMean,gravity)" 0.00275033849298246
12 "LAYING" "angle(tBodyAccMean,gravity)" 0.0042722982335
13 "LAYING" "angle(tBodyAccMean,gravity)" -0.000126342648387096
14 "LAYING" "angle(tBodyAccMean,gravity)" 0.017729670654902
15 "LAYING" "angle(tBodyAccMean,gravity)" 0.00415722316152778
16 "LAYING" "angle(tBodyAccMean,gravity)" 0.0539272789731429
17 "LAYING" "angle(tBodyAccMean,gravity)" 0.00777276090309859
18 "LAYING" "angle(tBodyAccMean,gravity)" 0.00780201507692308
19 "LAYING" "angle(tBodyAccMean,gravity)" -0.0211074851851807
20 "LAYING" "angle(tBodyAccMean,gravity)" 0.00103809244558823
21 "LAYING" "angle(tBodyAccMean,gravity)" 7.52968693333333e-05
22 "LAYING" "angle(tBodyAccMean,gravity)" 0.0276393547430556
23 "LAYING" "angle(tBodyAccMean,gravity)" 0.0157281639125
24 "LAYING" "angle(tBodyAccMean,gravity)" 0.0169966002519444
25 "LAYING" "angle(tBodyAccMean,gravity)" 0.0683084738424658
26 "LAYING" "angle(tBodyAccMean,gravity)" -4.19627976315778e-05
27 "LAYING" "angle(tBodyAccMean,gravity)" 0.0216426473783784
28 "LAYING" "angle(tBodyAccMean,gravity)" 0.03881748636
29 "LAYING" "angle(tBodyAccMean,gravity)" -0.0125185704144928
30 "LAYING" "angle(tBodyAccMean,gravity)" -0.0106131241642857
1 "SITTING" "angle(tBodyAccMean,gravity)" 0.0274415479191489
2 "SITTING" "angle(tBodyAccMean,gravity)" 0.0395284311165435
3 "SITTING" "angle(tBodyAccMean,gravity)" 0.0327172863134615
4 "SITTING" "angle(tBodyAccMean,gravity)" -0.010753474716
5 "SITTING" "angle(tBodyAccMean,gravity)" 0.0287036466522727
6 "SITTING" "angle(tBodyAccMean,gravity)" 0.00232762371945455
7 "SITTING" "angle(tBodyAccMean,gravity)" 0.01363659838625
8 "SITTING" "angle(tBodyAccMean,gravity)" 0.0119896311543478
9 "SITTING" "angle(tBodyAccMean,gravity)" 0.0213074293
10 "SITTING" "angle(tBodyAccMean,gravity)" -0.000753881064814814
11 "SITTING" "angle(tBodyAccMean,gravity)" -0.0117860105754717
12 "SITTING" "angle(tBodyAccMean,gravity)" 0.0156315910333137
13 "SITTING" "angle(tBodyAccMean,gravity)" -0.0313853361489796
14 "SITTING" "angle(tBodyAccMean,gravity)" 0.0276023255666667
15 "SITTING" "angle(tBodyAccMean,gravity)" 0.00128044672722034
16 "SITTING" "angle(tBodyAccMean,gravity)" 0.0179629102608696
17 "SITTING" "angle(tBodyAccMean,gravity)" -0.0091761503225
18 "SITTING" "angle(tBodyAccMean,gravity)" 0.0146348425982456
19 "SITTING" "angle(tBodyAccMean,gravity)" 0.0358415172794521
20 "SITTING" "angle(tBodyAccMean,gravity)" 0.0295022701836364
21 "SITTING" "angle(tBodyAccMean,gravity)" 0.0424169609831765
22 "SITTING" "angle(tBodyAccMean,gravity)" -0.00310506776290323
23 "SITTING" "angle(tBodyAccMean,gravity)" 0.0115616352485294
24 "SITTING" "angle(tBodyAccMean,gravity)" 0.0205587512469118
25 "SITTING" "angle(tBodyAccMean,gravity)" 0.00795462410923077
26 "SITTING" "angle(tBodyAccMean,gravity)" -0.00026885276025641
27 "SITTING" "angle(tBodyAccMean,gravity)" -0.000321402391857144
28 "SITTING" "angle(tBodyAccMean,gravity)" 0.0123677880686111
29 "SITTING" "angle(tBodyAccMean,gravity)" 0.0203556366216667
30 "SITTING" "angle(tBodyAccMean,gravity)" -0.0151925479935484
1 "STANDING" "angle(tBodyAccMean,gravity)" -0.000222340747169812
2 "STANDING" "angle(tBodyAccMean,gravity)" -0.013681915312963
3 "STANDING" "angle(tBodyAccMean,gravity)" 0.00772770563770492
4 "STANDING" "angle(tBodyAccMean,gravity)" 0.0147312363133929
5 "STANDING" "angle(tBodyAccMean,gravity)" -0.00860856932142857
6 "STANDING" "angle(tBodyAccMean,gravity)" 0.0123494545684211
7 "STANDING" "angle(tBodyAccMean,gravity)" 0.0102468976660377
8 "STANDING" "angle(tBodyAccMean,gravity)" 0.0258949006127778
9 "STANDING" "angle(tBodyAccMean,gravity)" 0.0116017230222222
10 "STANDING" "angle(tBodyAccMean,gravity)" -0.0137904686068182
11 "STANDING" "angle(tBodyAccMean,gravity)" -0.00231669177765958
12 "STANDING" "angle(tBodyAccMean,gravity)" 0.00891991761311475
13 "STANDING" "angle(tBodyAccMean,gravity)" 0.0144234182722807
14 "STANDING" "angle(tBodyAccMean,gravity)" 0.00742967239083333
15 "STANDING" "angle(tBodyAccMean,gravity)" -0.00231995023396226
16 "STANDING" "angle(tBodyAccMean,gravity)" 0.00591798000538462
17 "STANDING" "angle(tBodyAccMean,gravity)" 0.0151142472629487
18 "STANDING" "angle(tBodyAccMean,gravity)" 0.00991716683630137
19 "STANDING" "angle(tBodyAccMean,gravity)" 0.0134942698739726
20 "STANDING" "angle(tBodyAccMean,gravity)" 0.0146216248869863
21 "STANDING" "angle(tBodyAccMean,gravity)" 0.0169999900124719
22 "STANDING" "angle(tBodyAccMean,gravity)" 0.00462641322539682
23 "STANDING" "angle(tBodyAccMean,gravity)" 0.0118790023266176
24 "STANDING" "angle(tBodyAccMean,gravity)" 0.01294374399
25 "STANDING" "angle(tBodyAccMean,gravity)" -0.00609315455810811
26 "STANDING" "angle(tBodyAccMean,gravity)" -0.00521489950959459
27 "STANDING" "angle(tBodyAccMean,gravity)" 0.01721205718025
28 "STANDING" "angle(tBodyAccMean,gravity)" 0.00760995031037975
29 "STANDING" "angle(tBodyAccMean,gravity)" -0.0148216215286154
30 "STANDING" "angle(tBodyAccMean,gravity)" 0.0172814371937288
1 "WALKING" "angle(tBodyAccMean,gravity)" 0.0604537474147368
2 "WALKING" "angle(tBodyAccMean,gravity)" -0.0301017378813559
3 "WALKING" "angle(tBodyAccMean,gravity)" 0.0527502832051724
4 "WALKING" "angle(tBodyAccMean,gravity)" -0.0120097781333333
5 "WALKING" "angle(tBodyAccMean,gravity)" -0.0322868203928571
6 "WALKING" "angle(tBodyAccMean,gravity)" -0.0680347059298246
7 "WALKING" "angle(tBodyAccMean,gravity)" -0.0236143875614035
8 "WALKING" "angle(tBodyAccMean,gravity)" 0.0738615334791667
9 "WALKING" "angle(tBodyAccMean,gravity)" -0.0259657901346154
10 "WALKING" "angle(tBodyAccMean,gravity)" -0.0198411322830189
11 "WALKING" "angle(tBodyAccMean,gravity)" 0.0619381137627119
12 "WALKING" "angle(tBodyAccMean,gravity)" 0.044980068738
13 "WALKING" "angle(tBodyAccMean,gravity)" 0.0124904895157895
14 "WALKING" "angle(tBodyAccMean,gravity)" 0.0594629443644068
15 "WALKING" "angle(tBodyAccMean,gravity)" 0.0113831357222222
16 "WALKING" "angle(tBodyAccMean,gravity)" 0.014808426
17 "WALKING" "angle(tBodyAccMean,gravity)" 0.0631849965737705
18 "WALKING" "angle(tBodyAccMean,gravity)" 0.0392682820178571
19 "WALKING" "angle(tBodyAccMean,gravity)" -0.0347371576365385
20 "WALKING" "angle(tBodyAccMean,gravity)" -0.00401248347058823
21 "WALKING" "angle(tBodyAccMean,gravity)" -0.00341850440384616
22 "WALKING" "angle(tBodyAccMean,gravity)" -0.00700273821739131
23 "WALKING" "angle(tBodyAccMean,gravity)" 0.0304546177791525
24 "WALKING" "angle(tBodyAccMean,gravity)" -0.00303003688275862
25 "WALKING" "angle(tBodyAccMean,gravity)" -0.0313601189563514
26 "WALKING" "angle(tBodyAccMean,gravity)" 0.0467814119830509
27 "WALKING" "angle(tBodyAccMean,gravity)" 0.0125394930526316
28 "WALKING" "angle(tBodyAccMean,gravity)" 0.00631194320370369
29 "WALKING" "angle(tBodyAccMean,gravity)" 0.0693133134301887
30 "WALKING" "angle(tBodyAccMean,gravity)" 0.0530152821107692
1 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.00269512515918367
2 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0243291092914894
3 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0475794238163265
4 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" 0.000633759377777773
5 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0397384617021277
6 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0453085168958333
7 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0386153597021277
8 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0143680611052632
9 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.112277655214286
10 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0333449637368421
11 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0465072536521739
12 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0265533425217391
13 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0477491987
14 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" 0.00354991522222222
15 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" 0.0334675068309524
16 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.163042575021277
17 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0617784494130435
18 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0270513275454545
19 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" 5.44181692307714e-05
20 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0553990875311111
21 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" 0.0325317716666667
22 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0477293001888889
23 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0787097195925926
24 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0563071787363636
25 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0710775796206897
26 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" 0.076784770398
27 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.109720268022727
28 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.13313541226087
29 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0602061182708333
30 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" 0.00656996201435484
1 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0960860761792453
2 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0946511080666667
3 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0134885571016949
4 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0592051541692308
5 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" -0.0204224405851064
6 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.00864138094705883
7 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0175799693921569
8 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0767267882926829
9 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.129153963587755
10 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.110293662446809
11 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" -0.0168575571111111
12 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.052339373075
13 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0134427051454545
14 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.072254155537037
15 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0443572382083333
16 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0238927530392157
17 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0589956285104167
18 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0145957021172414
19 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0217096617725
20 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.00577248834509804
21 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" -0.031592032893617
22 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0440866626738095
23 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0310652768554902
24 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" -0.0190694556338983
25 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0137047529692308
26 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0418995553890909
27 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0302610459509804
28 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0617588462745098
29 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.0555661945040816
30 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" -0.000180217029230768
1 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.00306040735
2 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" -0.00635557646875
3 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.0166479534356452
4 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" -0.0155037568068519
5 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.0553647963480769
6 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.032217035422807
7 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.0199228239403846
8 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" -0.0219448739555556
9 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" -0.021817851338
10 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" -0.0121815291103448
11 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.00143538724210526
12 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.0232429679216667
13 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.00324191442096774
14 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.0116599807576471
15 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" -0.0187121703680556
16 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.0259656101685714
17 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.0190444742957746
18 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.0285001830563077
19 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.0113723793
20 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.0201551673544118
21 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.0209488810833333
22 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.0484043605875
23 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" -0.008233394775
24 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.00373768258055556
25 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.203259965863014
26 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.02649011025
27 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" -0.00947344800405405
28 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" -0.0392425155825
29 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" -0.00848450109014493
30 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.0369006013185714
1 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.0297097878297872
2 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" -0.00339286689565217
3 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.00407829679403846
4 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" -0.0075990574098
5 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" -0.0209532538863636
6 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" -0.0238156430418182
7 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" -0.03875147675625
8 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" -0.0175702777717391
9 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" -0.031930473586
10 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.0412403814888889
11 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" -0.010568244054717
12 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" -0.0246810833392157
13 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.0209112877122449
14 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.014669054387037
15 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.0122376311237288
16 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" -0.000160159956521735
17 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.00281352192328125
18 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.0111668165140351
19 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" -0.0203678172205479
20 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.0217677662666667
21 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" -0.00161665603176471
22 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" -0.0152935294256452
23 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" -0.00224226963529411
24 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" -0.00503036659779412
25 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" -0.00733065523846154
26 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.0334113465417949
27 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.0256382561075714
28 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.00766235295972222
29 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.00583557285
30 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.0458753732667742
1 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.021963782690566
2 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.0411822244577778
3 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.0246545250622951
4 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.0045729088625
5 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" -0.00572224394107143
6 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" -0.00737862488596491
7 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" -0.0238336055150943
8 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" -0.00820462124444444
9 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.00486631672888889
10 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.0303705889893182
11 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" -0.0139522134659574
12 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.0123418553803279
13 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" -0.0235598900684211
14 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.017584753905
15 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.0222929098130189
16 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.0410077142538462
17 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.00301967217179487
18 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.000636839232876713
19 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.00551845562821918
20 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.00600846000123288
21 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" -0.023120938352809
22 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.0194333314460317
23 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.0156168896279412
24 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.0208373898065217
25 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.0127270486594595
26 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.0272384216905405
27 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.03469933958
28 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.0150505403316456
29 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.0217420439907692
30 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.00416689158813559
1 "WALKING" "angle(tBodyAccJerkMean),gravityMean)" -0.00793037848421052
2 "WALKING" "angle(tBodyAccJerkMean),gravityMean)" 0.0534005800847458
3 "WALKING" "angle(tBodyAccJerkMean),gravityMean)" -0.0763020648793103
4 "WALKING" "angle(tBodyAccJerkMean),gravityMean)" 0.00092110448333333
5 "WALKING" "angle(tBodyAccJerkMean),gravityMean)" -0.0117215775714286
6 "WALKING" "angle(tBodyAccJerkMean),gravityMean)" 0.00559532819298245
